Date,Crypto,Close,Returns,Volatility,Sharpe_Ratio
2025-06-23 05:30:00,Bitcoin,105333.93,0.04237285938879154,,-0.035987837317099064
2025-06-24 05:30:00,Bitcoin,106083.0,0.007086217120932048,,-0.035987837317099064
2025-06-25 05:30:00,Bitcoin,107340.58,0.011784963544526406,,-0.035987837317099064
2025-06-26 05:30:00,Bitcoin,106947.06,-0.003672824455673407,,-0.035987837317099064
2025-06-27 05:30:00,Bitcoin,107047.59,0.000939556268303221,,-0.035987837317099064
2025-06-28 05:30:00,Bitcoin,107296.79,0.0023252311283279425,,-0.035987837317099064
2025-06-29 05:30:00,Bitcoin,108356.93,0.009831952261780685,0.015207358960211997,-0.035987837317099064
2025-06-30 05:30:00,Bitcoin,107146.5,-0.011233628430861842,0.008063868250161062,-0.035987837317099064
2025-07-01 05:30:00,Bitcoin,105681.14,-0.013770609458806149,0.009739079587780742,-0.035987837317099064
2025-07-02 05:30:00,Bitcoin,108849.6,0.02954066545374623,0.01458926433399585,-0.035987837317099064
2025-07-03 05:30:00,Bitcoin,109584.78,0.006731383365641719,0.014444946094642398,-0.035987837317099064
2025-07-04 05:30:00,Bitcoin,107984.24,-0.014713205707566956,0.01602860337650822,-0.035987837317099064
2025-07-05 05:30:00,Bitcoin,108198.12,0.001978700480306017,0.016025244156085222,-0.035987837317099064
2025-07-06 05:30:00,Bitcoin,109203.84,0.009252236497324873,0.015974588413317097,-0.035987837317099064
2025-07-07 05:30:00,Bitcoin,108262.94,-0.008653329682976718,0.0156690762376201,-0.035987837317099064
2025-07-08 05:30:00,Bitcoin,108922.98,0.006078129116499298,0.014173722777367587,-0.035987837317099064
2025-07-09 05:30:00,Bitcoin,111233.99,0.020994973616712542,0.011809914785129058,-0.035987837317099064
2025-07-10 05:30:00,Bitcoin,116010.0,0.04204039370937984,0.018983422443442866,-0.035987837317099064
2025-07-11 05:30:00,Bitcoin,117527.66,0.012997315848982893,0.016092788087069335,-0.035987837317099064
2025-07-12 05:30:00,Bitcoin,117420.0,-0.0009164595002584264,0.016429888839370476,-0.035987837317099064
2025-07-13 05:30:00,Bitcoin,119086.64,0.01409404479001175,0.01641232278115733,-0.035987837317099064
2025-07-14 05:30:00,Bitcoin,119841.18,0.006316070756330561,0.014015771465959441,-0.035987837317099064
2025-07-15 05:30:00,Bitcoin,117758.09,-0.017534930762700185,0.018506804981982237,-0.035987837317099064
2025-07-16 05:30:00,Bitcoin,118630.43,0.007380594962262066,0.018007356015230423,-0.035987837317099064
2025-07-17 05:30:00,Bitcoin,119177.56,0.004601451493543962,0.010706380540216904,-0.035987837317099064
2025-07-18 05:30:00,Bitcoin,117924.84,-0.010567009500656255,0.011049364476712967,-0.035987837317099064
2025-07-19 05:30:00,Bitcoin,117840.0,-0.000719700220457753,0.011045463693644089,-0.035987837317099064
2025-07-20 05:30:00,Bitcoin,117265.12,-0.00489041791811573,0.009355636100802553,-0.035987837317099064
2025-07-21 05:30:00,Bitcoin,117380.36,0.0009822478512298005,0.008743429128817948,-0.035987837317099064
2025-07-22 05:30:00,Bitcoin,119954.42,0.02169223520627206,0.010283289199730422,-0.035987837317099064
2025-07-23 05:30:00,Bitcoin,118755.99,-0.010040953545907172,0.01102608999775498,-0.035987837317099064
2025-07-24 05:30:00,Bitcoin,118340.99,-0.003500680808423695,0.010905659088792957,-0.035987837317099064
2025-07-25 05:30:00,Bitcoin,117614.31,-0.006159491204291712,0.010376043447907522,-0.035987837317099064
2025-07-26 05:30:00,Bitcoin,117919.99,0.0025956319026292363,0.010433283581152811,-0.035987837317099064
2025-07-27 05:30:00,Bitcoin,119415.55,0.012603083346819588,0.011112551839590413,-0.035987837317099064
2025-07-28 05:30:00,Bitcoin,118062.32,-0.011396806340219001,0.012330422890495565,-0.035987837317099064
2025-07-29 05:30:00,Bitcoin,117950.76,-0.0009453714032190419,0.008234444690147193,-0.035987837317099064
2025-07-30 05:30:00,Bitcoin,117840.3,-0.0009369312651674733,0.007515189009598383,-0.035987837317099064
2025-07-31 05:30:00,Bitcoin,115764.08,-0.017775990938678987,0.009848149386870605,-0.035987837317099064
2025-08-01 05:30:00,Bitcoin,113297.93,-0.021533429249677383,0.012091279083477863,-0.035987837317099064
2025-08-02 05:30:00,Bitcoin,112546.35,-0.006655760991845838,0.01157366490493252,-0.035987837317099064
2025-08-03 05:30:00,Bitcoin,114208.8,0.014663215250676487,0.01215673764435393,-0.035987837317099064
2025-08-04 05:30:00,Bitcoin,115055.03,0.007382183600908476,0.012910879574835056,-0.035987837317099064
2025-08-05 05:30:00,Bitcoin,114129.75,-0.008074576568789738,0.012939812332832682,-0.035987837317099064
2025-08-06 05:30:00,Bitcoin,114992.27,0.007528949634181714,0.013722584385324131,-0.035987837317099064
2025-08-07 05:30:00,Bitcoin,117472.01,0.021335183728332652,0.014854435617142314,-0.035987837317099064
2025-08-08 05:30:00,Bitcoin,116674.74,-0.006810029019948871,0.01164785368480105,-0.035987837317099064
2025-08-09 05:30:00,Bitcoin,116462.25,-0.0018228772606168064,0.01102397669214238,-0.035987837317099064
2025-08-10 05:30:00,Bitcoin,119294.01,0.02402393212706322,0.012827815963245098,-0.035987837317099064
2025-08-11 05:30:00,Bitcoin,118686.0,-0.005109768025592487,0.01349147081882337,-0.035987837317099064
2025-08-12 05:30:00,Bitcoin,120134.08,0.012127102101079146,0.012492314444296779,-0.035987837317099064
2025-08-13 05:30:00,Bitcoin,123306.43,0.026064105677022553,0.01436659565118951,-0.035987837317099064
2025-08-14 05:30:00,Bitcoin,118295.09,-0.04149029256629255,0.023071781526231485,-0.035987837317099064
2025-08-15 05:30:00,Bitcoin,117342.05,-0.008089091530436576,0.02314885677200375,-0.035987837317099064
2025-08-16 05:30:00,Bitcoin,117380.66,0.0003289839346880541,0.023122265225746837,-0.035987837317099064
2025-08-17 05:30:00,Bitcoin,117405.01,0.00020742322210054454,0.02082925492075507,-0.035987837317099064
2025-08-18 05:30:00,Bitcoin,116227.05,-0.01008397547729345,0.021025796646539988,-0.035987837317099064
2025-08-19 05:30:00,Bitcoin,112872.94,-0.029282844329104663,0.02187180290063736,-0.035987837317099064
2025-08-20 05:30:00,Bitcoin,114271.24,0.012312159298069503,0.01857653307894416,-0.035987837317099064
2025-08-21 05:30:00,Bitcoin,112500.0,-0.015621698947350993,0.013291353883478416,-0.035987837317099064
2025-08-22 05:30:00,Bitcoin,116935.99,0.038673469425647866,0.021790174111634846,-0.035987837317099064
2025-08-23 05:30:00,Bitcoin,115438.05,-0.01289266863906846,0.02227447944264329,-0.035987837317099064
2025-08-24 05:30:00,Bitcoin,113493.59,-0.016987662875338927,0.022880948130117106,-0.035987837317099064
2025-08-25 05:30:00,Bitcoin,110111.98,-0.030248511573908843,0.024836849016687965,-0.035987837317099064
2025-08-26 05:30:00,Bitcoin,111763.22,0.014884678291290143,0.024043869971196966,-0.035987837317099064
2025-08-27 05:30:00,Bitcoin,111262.01,-0.004494655997294927,0.023271805824103712,-0.035987837317099064
2025-08-28 05:30:00,Bitcoin,112566.9,0.01165984129118236,0.02324890060281416,-0.035987837317099064
2025-08-29 05:30:00,Bitcoin,108377.4,-0.0379281313827633,0.019835689234131676,-0.035987837317099064
2025-08-30 05:30:00,Bitcoin,108816.33,0.004041834886722384,0.0205654636915937,-0.035987837317099064
2025-08-31 05:30:00,Bitcoin,108246.35,-0.005251767001620777,0.020227997876822404,-0.035987837317099064
2025-09-01 05:30:00,Bitcoin,109237.42,0.00911403053483184,0.0179543391084903,-0.035987837317099064
2025-09-02 05:30:00,Bitcoin,111240.01,0.018166440657326532,0.018477707560153628,-0.035987837317099064
2025-09-03 05:30:00,Bitcoin,111705.71,0.004177704576074248,0.018469289860948538,-0.035987837317099064
2025-09-04 05:30:00,Bitcoin,110730.87,-0.008765161209067784,0.018033269198244453,-0.035987837317099064
2025-09-05 05:30:00,Bitcoin,110659.99,-0.0006403155254179893,0.009033583101340267,-0.035987837317099064
2025-09-06 05:30:00,Bitcoin,110187.97,-0.004274621497469155,0.009409342353845966,-0.035987837317099064
2025-09-07 05:30:00,Bitcoin,111137.34,0.008579008182540093,0.009132413687178225,-0.035987837317099064
2025-09-08 05:30:00,Bitcoin,112065.23,0.008314378685941648,0.009059062909641095,-0.035987837317099064
2025-09-09 05:30:00,Bitcoin,111546.39,-0.004640554288638299,0.0067841233265684255,-0.035987837317099064
2025-09-10 05:30:00,Bitcoin,113960.0,0.021406951444262745,0.010496064322753178,-0.035987837317099064
2025-09-11 05:30:00,Bitcoin,115482.69,0.013273138970621545,0.009705353520511396,-0.035987837317099064
2025-09-12 05:30:00,Bitcoin,116029.42,0.004723131039401807,0.009296619954184711,-0.035987837317099064
2025-09-13 05:30:00,Bitcoin,115918.29,-0.0009582332889035428,0.008705761452410064,-0.035987837317099064
2025-09-14 05:30:00,Bitcoin,115268.01,-0.005625607702317126,0.009913967366065729,-0.035987837317099064
2025-09-15 05:30:00,Bitcoin,115349.71,0.0007085318805337693,0.009934224000082523,-0.035987837317099064
2025-09-16 05:30:00,Bitcoin,116788.96,0.012400074849789888,0.009506412754534,-0.035987837317099064
2025-09-17 05:30:00,Bitcoin,116447.59,-0.0029272448401407303,0.007385451678221823,-0.035987837317099064
2025-09-18 05:30:00,Bitcoin,117073.53,0.005360898398272695,0.006051237050558022,-0.035987837317099064
2025-09-19 05:30:00,Bitcoin,115632.38,-0.01238617811420717,0.007914927296695634,-0.035987837317099064
2025-09-20 05:30:00,Bitcoin,115685.63,0.00046040514476786143,0.007919091475555945,-0.035987837317099064
2025-09-21 05:30:00,Bitcoin,115232.29,-0.003926421842189498,0.007752465356057279,-0.035987837317099064
2025-09-22 05:30:00,Bitcoin,112650.99,-0.022655549003408382,0.011498727091582927,-0.035987837317099064
2025-09-23 05:30:00,Bitcoin,111998.8,-0.005806298169945379,0.009154001472605432,-0.035987837317099064
2025-09-24 05:30:00,Bitcoin,113307.0,0.011612792050812004,0.011349334525325947,-0.035987837317099064
2025-09-25 05:30:00,Bitcoin,108994.49,-0.03880361851008374,0.016463039563995547,-0.035987837317099064
2025-09-26 05:30:00,Bitcoin,109643.46,0.005936498269548451,0.017485165885388614,-0.035987837317099064
2025-09-27 05:30:00,Bitcoin,109635.85,-6.94091932622598e-05,0.017445574502159743,-0.035987837317099064
2025-09-28 05:30:00,Bitcoin,112163.95,0.022797220643521854,0.02097010464844801,-0.035987837317099064
2025-09-29 05:30:00,Bitcoin,114311.96,0.01896956203457023,0.02064981969185428,-0.035987837317099064
2025-09-30 05:30:00,Bitcoin,114048.93,-0.0023036354107670576,0.02046820058505489,-0.035987837317099064
2025-10-01 05:30:00,Bitcoin,118594.99,0.03908667600199678,0.02468594578282859,-0.035987837317099064
2025-10-02 05:30:00,Bitcoin,120529.35,0.016179048899138238,0.014514311048146954,-0.035987837317099064
2025-10-03 05:30:00,Bitcoin,122232.0,0.014027586512955992,0.01404527572881294,-0.035987837317099064
2025-10-04 05:30:00,Bitcoin,122391.0,0.001299959712628862,0.013799228232884382,-0.035987837317099064
2025-10-05 05:30:00,Bitcoin,123482.31,0.008877068978927483,0.013611481877387943,-0.035987837317099064
2025-10-06 05:30:00,Bitcoin,124658.54,0.009480412513902081,0.013474966964683708,-0.035987837317099064
2025-10-07 05:30:00,Bitcoin,121332.95,-0.027039899832891123,0.01974953538528959,-0.035987837317099064
2025-10-08 05:30:00,Bitcoin,123306.0,0.01613065116385748,0.015294207546625917,-0.035987837317099064
2025-10-09 05:30:00,Bitcoin,121662.4,-0.013419074980520307,0.015948158057519812,-0.035987837317099064
2025-10-10 05:30:00,Bitcoin,112774.5,-0.07585974612842605,0.03206774762152293,-0.035987837317099064
2025-10-11 05:30:00,Bitcoin,110644.4,-0.01906879449319554,0.03163342801913751,-0.035987837317099064
2025-10-12 05:30:00,Bitcoin,114958.8,0.03825234811823108,0.03676967072846751,-0.035987837317099064
2025-10-13 05:30:00,Bitcoin,115166.0,0.0018007625079210499,0.03619404688925174,-0.035987837317099064
2025-10-14 05:30:00,Bitcoin,113028.14,-0.018737751551798354,0.03572587639942205,-0.035987837317099064
2025-10-15 05:30:00,Bitcoin,110763.28,-0.02024150281585335,0.03386676562145819,-0.035987837317099064
2025-10-16 05:30:00,Bitcoin,108194.28,-0.023466811492916406,0.03398525307137496,-0.035987837317099064
2025-10-17 05:30:00,Bitcoin,106431.68,-0.0164252229988886,0.02210846194354438,-0.035987837317099064
2025-10-18 05:30:00,Bitcoin,107185.01,0.007053129818340054,0.022186283347027224,-0.035987837317099064
2025-10-19 05:30:00,Bitcoin,108642.78,0.013508845814879322,0.015058804207771373,-0.035987837317099064
2025-10-20 05:30:00,Bitcoin,110532.09,0.01724063345299598,0.01765327114890068,-0.035987837317099064
2025-10-21 05:30:00,Bitcoin,108297.67,-0.020422246574193892,0.017868135719253685,-0.035987837317099064
2025-10-22 05:30:00,Bitcoin,107567.44,-0.006765639759505504,0.016784639093978943,-0.035987837317099064
2025-10-23 05:30:00,Bitcoin,110078.18,0.023072840914215575,0.01708747689617174,-0.035987837317099064
2025-10-24 05:30:00,Bitcoin,111004.89,0.008383413777913518,0.014956058968641946,-0.035987837317099064
2025-10-25 05:30:00,Bitcoin,111646.27,0.005761315360732766,0.014949012712320825,-0.035987837317099064
2025-10-26 05:30:00,Bitcoin,114559.4,0.0257578960116831,0.016621612427809716,-0.035987837317099064
2025-10-27 05:30:00,Bitcoin,114107.65,-0.003951164697452825,0.016497269530892738,-0.035987837317099064
2025-10-28 05:30:00,Bitcoin,112898.45,-0.010653558973311661,0.014299766719326965,-0.035987837317099064
2025-10-29 05:30:00,Bitcoin,110021.29,-0.025814849578230437,0.018358171978052767,-0.035987837317099064
2025-10-30 05:30:00,Bitcoin,108322.88,-0.015557495821203915,0.01716383411474344,-0.035987837317099064
2025-10-31 05:30:00,Bitcoin,109608.01,0.011794059086765785,0.017561338650325584,-0.035987837317099064
2025-11-01 05:30:00,Bitcoin,110098.1,0.004461330755654913,0.017474597490815515,-0.035987837317099064
2025-11-02 05:30:00,Bitcoin,110540.68,0.004011811464845749,0.01310521158565241,-0.035987837317099064
2025-11-03 05:30:00,Bitcoin,106583.04,-0.03645919836858269,0.01761391404250906,-0.035987837317099064
2025-11-04 05:30:00,Bitcoin,101497.22,-0.048892990692746,0.0230373405408348,-0.035987837317099064
2025-11-05 05:30:00,Bitcoin,103885.16,0.02325464931597665,0.026480274122710756,-0.035987837317099064
2025-11-06 05:30:00,Bitcoin,101346.04,-0.02474525864647603,0.027125679705492803,-0.035987837317099064
2025-11-07 05:30:00,Bitcoin,103339.08,0.01947482055427585,0.02826262679646777,-0.035987837317099064
2025-11-08 05:30:00,Bitcoin,102312.94,-0.009979464496074897,0.027687407172105546,-0.035987837317099064
2025-11-09 05:30:00,Bitcoin,104722.96,0.02328223138207619,0.030211054054043538,-0.035987837317099064
2025-11-10 05:30:00,Bitcoin,106011.13,0.01222570154598479,0.02801750676045508,-0.035987837317099064
2025-11-11 05:30:00,Bitcoin,103058.99,-0.028242545864333835,0.02268562453352923,-0.035987837317099064
2025-11-12 05:30:00,Bitcoin,101654.37,-0.01372301293113054,0.021218553380770534,-0.035987837317099064
2025-11-13 05:30:00,Bitcoin,99692.02,-0.0194928961604397,0.02040278625306101,-0.035987837317099064
2025-11-14 05:30:00,Bitcoin,94594.0,-0.05249158454481062,0.025151246202653445,-0.035987837317099064
2025-11-15 05:30:00,Bitcoin,95596.24,0.010539439640718129,0.026662176875424128,-0.035987837317099064
2025-11-16 05:30:00,Bitcoin,94261.44,-0.014061290467363818,0.02235014937882678,-0.035987837317099064
2025-11-17 05:30:00,Bitcoin,92215.14,-0.0219478729477931,0.01886342186458738,-0.035987837317099064
2025-11-18 05:30:00,Bitcoin,92960.83,0.008053896310370234,0.02105481662210874,-0.035987837317099064
2025-11-19 05:30:00,Bitcoin,91554.96,-0.015238773937443995,0.021050505370421843,-0.035987837317099064
2025-11-20 05:30:00,Bitcoin,86637.23,-0.05520981689189419,0.026066665787541608,-0.035987837317099064
2025-11-21 05:30:00,Bitcoin,85129.43,-0.017556826574242734,0.021818561006379557,-0.035987837317099064
2025-11-22 05:30:00,Bitcoin,84739.74,-0.004588127246520912,0.019484734014644903,-0.035987837317099064
2025-11-23 05:30:00,Bitcoin,86830.0,0.024367507087484697,0.02512170943709623,-0.035987837317099064
2025-11-24 05:30:00,Bitcoin,88300.01,0.01678803678763785,0.026712147918455307,-0.035987837317099064
2025-11-25 05:30:00,Bitcoin,87369.96,-0.010588704373343916,0.025973561566966768,-0.035987837317099064
2025-11-26 05:30:00,Bitcoin,90484.02,0.03502174404226999,0.03047374868850123,-0.035987837317099064
2025-11-27 05:30:00,Bitcoin,91333.95,0.009349308992867122,0.01929077113884214,-0.035987837317099064
2025-11-28 05:30:00,Bitcoin,90890.7,-0.004864883803623599,0.016998894199269147,-0.035987837317099064
2025-11-29 05:30:00,Bitcoin,90802.44,-0.0009715282254703084,0.016553611856714348,-0.035987837317099064
2025-11-30 05:30:00,Bitcoin,90360.0,-0.004884465893088219,0.015966137042965085,-0.035987837317099064
2025-12-01 05:30:00,Bitcoin,86286.01,-0.046134215573856,0.024244715533758617,-0.035987837317099064
2025-12-02 05:30:00,Bitcoin,91277.88,0.05624100401714749,0.03260954086121166,-0.035987837317099064
2025-12-03 05:30:00,Bitcoin,93429.95,0.023303477601613665,0.03115474085007502,-0.035987837317099064
2025-12-04 05:30:00,Bitcoin,92078.06,-0.01457526208899651,0.03184852195422559,-0.035987837317099064
2025-12-05 05:30:00,Bitcoin,89330.04,-0.03029887006416132,0.034026646855039984,-0.035987837317099064
2025-12-06 05:30:00,Bitcoin,89236.79,-0.0010444269910223625,0.03402612142854228,-0.035987837317099064
2025-12-07 05:30:00,Bitcoin,90395.31,0.01289898702078851,0.034477966703069324,-0.035987837317099064
2025-12-08 05:30:00,Bitcoin,90634.34,0.0026407844119589186,0.02788574065944874,-0.035987837317099064
2025-12-09 05:30:00,Bitcoin,92678.8,0.0223065817697794,0.019631616611057084,-0.035987837317099064
2025-12-10 05:30:00,Bitcoin,92015.37,-0.007184123390461039,0.017420546535957367,-0.035987837317099064
2025-12-11 05:30:00,Bitcoin,92513.38,0.005397654393828333,0.016671441787827566,-0.035987837317099064
2025-12-12 05:30:00,Bitcoin,90268.42,-0.024565606595954748,0.014947951055798768,-0.035987837317099064
2025-12-13 05:30:00,Bitcoin,90240.01,-0.00031477754512110323,0.014929842333710515,-0.035987837317099064
2025-12-14 05:30:00,Bitcoin,88172.17,-0.023181518223392317,0.01652107000902234,-0.035987837317099064
2025-12-15 05:30:00,Bitcoin,86432.08,-0.01993247714905877,0.01729456634702118,-0.035987837317099064
2025-12-16 05:30:00,Bitcoin,87863.42,0.01642466016055444,0.015716619442054165,-0.035987837317099064
2025-12-17 05:30:00,Bitcoin,86243.22,-0.018612119227457313,0.016248074690366043,-0.035987837317099064
2025-12-18 05:30:00,Bitcoin,89092.58,0.03250460966642166,0.022391175390998625,-0.035987837317099064
2025-06-23 05:30:00,Ethereum,2411.66,0.07934564398281108,,0.04432588614750484
2025-06-24 05:30:00,Ethereum,2448.45,0.015139864214513743,,0.04432588614750484
2025-06-25 05:30:00,Ethereum,2418.49,-0.012311792807957467,,0.04432588614750484
2025-06-26 05:30:00,Ethereum,2415.96,-0.0010466548339378434,,0.04432588614750484
2025-06-27 05:30:00,Ethereum,2423.17,0.0029798766865933857,,0.04432588614750484
2025-06-28 05:30:00,Ethereum,2435.62,0.005124743916839591,,0.04432588614750484
2025-06-29 05:30:00,Ethereum,2500.09,0.02612538697861666,0.030260713747343737,0.04432588614750484
2025-06-30 05:30:00,Ethereum,2485.47,-0.005864954752458296,0.012936624211176924,0.04432588614750484
2025-07-01 05:30:00,Ethereum,2405.01,-0.03290771492047462,0.017990233930648625,0.04432588614750484
2025-07-02 05:30:00,Ethereum,2570.41,0.06651135770377259,0.030902094094591687,0.04432588614750484
2025-07-03 05:30:00,Ethereum,2591.25,0.008074965510841636,0.030613412589900163,0.04432588614750484
2025-07-04 05:30:00,Ethereum,2508.04,-0.03263881316104378,0.03466764867295931,0.04432588614750484
2025-07-05 05:30:00,Ethereum,2516.41,0.003331711030045703,0.03467248897113002,0.04432588614750484
2025-07-06 05:30:00,Ethereum,2570.35,0.021208793768126455,0.03421196717103715,0.04432588614750484
2025-07-07 05:30:00,Ethereum,2542.29,-0.010976826745835666,0.03450988122137498,0.04432588614750484
2025-07-08 05:30:00,Ethereum,2615.25,0.028294445582588423,0.031445447202163156,0.04432588614750484
2025-07-09 05:30:00,Ethereum,2768.74,0.05703264782490436,0.028798109405711605,0.04432588614750484
2025-07-10 05:30:00,Ethereum,2951.29,0.06385001983809158,0.0350208145827176,0.04432588614750484
2025-07-11 05:30:00,Ethereum,2958.22,0.002345373195644207,0.028353951867650138,0.04432588614750484
2025-07-12 05:30:00,Ethereum,2943.28,-0.0050631303620845,0.029507372985083533,0.04432588614750484
2025-07-13 05:30:00,Ethereum,2972.03,0.009720615278928868,0.029900522398806934,0.04432588614750484
2025-07-14 05:30:00,Ethereum,3013.62,0.013896792937287294,0.026822161421793903,0.04432588614750484
2025-07-15 05:30:00,Ethereum,3137.89,0.04040858556728999,0.027505201901076717,0.04432588614750484
2025-07-16 05:30:00,Ethereum,3371.35,0.07176265809814275,0.03065564882211985,0.04432588614750484
2025-07-17 05:30:00,Ethereum,3476.87,0.030819206153466894,0.026502093477782786,0.04432588614750484
2025-07-18 05:30:00,Ethereum,3546.92,0.019947157492513412,0.02496022515144136,0.04432588614750484
2025-07-19 05:30:00,Ethereum,3592.01,0.012632313134524509,0.022021543600735556,0.04432588614750484
2025-07-20 05:30:00,Ethereum,3756.69,0.04482631614396837,0.021018448860739027,0.04432588614750484
2025-07-21 05:30:00,Ethereum,3762.33,0.0015001957855602654,0.023336902722086654,0.04432588614750484
2025-07-22 05:30:00,Ethereum,3746.21,-0.004293784082248564,0.02646337702900862,0.04432588614750484
2025-07-23 05:30:00,Ethereum,3628.29,-0.031983199341521384,0.02513177281561755,0.04432588614750484
2025-07-24 05:30:00,Ethereum,3706.94,0.021445275536585484,0.02409658789008909,0.04432588614750484
2025-07-25 05:30:00,Ethereum,3724.96,0.004849375076046769,0.023640824416003035,0.04432588614750484
2025-07-26 05:30:00,Ethereum,3741.1,0.004323572310550361,0.02351897749678152,0.04432588614750484
2025-07-27 05:30:00,Ethereum,3872.1,0.03441730969773005,0.020814554876475485,0.04432588614750484
2025-07-28 05:30:00,Ethereum,3799.0,-0.019059121321625128,0.022648887574680535,0.04432588614750484
2025-07-29 05:30:00,Ethereum,3793.79,-0.0013723547780699619,0.022553507196362257,0.04432588614750484
2025-07-30 05:30:00,Ethereum,3810.0,0.004263669711191298,0.016974600838141878,0.04432588614750484
2025-07-31 05:30:00,Ethereum,3698.39,-0.02973159932233216,0.02038495983825782,0.04432588614750484
2025-08-01 05:30:00,Ethereum,3488.2,-0.05851174596384645,0.029659359868745728,0.04432588614750484
2025-08-02 05:30:00,Ethereum,3393.94,-0.02739435545240454,0.02963945476974808,0.04432588614750484
